user_id,signup_date,plan_type,acquisition_channel,country
4350,2024-05-17,Pro,Organic,Canada
4351,2023-06-07,Pro,Paid Ads,USA
4352,2023-02-25,Pro,Referral,USA
4353,2024-01-05,Basic,Organic,Canada
4354,2023-01-04,Premium,Organic,India
4355,2024-03-13,Pro,Paid Ads,Canada
4356,2023-03-31,Pro,Organic,UK
4357,2023-10-29,Basic,Referral,USA
4358,2024-11-08,Pro,Paid Ads,UK
4359,2024-10-02,Pro,Organic,USA
4360,2024-09-06,Basic,Paid Ads,India
4361,2024-05-06,Basic,Paid Ads,USA
4362,2023-07-24,Pro,Organic,Canada
4363,2023-04-10,Pro,Paid Ads,USA
4364,2023-01-27,Pro,Organic,UK
4365,2023-07-31,Basic,Paid Ads,Canada
4366,2023-06-24,Pro,Organic,UK
4367,2024-10-15,Basic,Referral,India
4368,2023-10-26,Basic,Organic,UK
4369,2023-03-25,Basic,Organic,UK
4370,2024-04-29,Basic,Referral,UK
4371,2023-04-29,Basic,Organic,Canada
4372,2023-11-12,Basic,Organic,India
4373,2024-02-12,Basic,Organic,India
4374,2024-04-27,Basic,Organic,India
4375,2024-05-15,Pro,Referral,UK
4376,2024-11-07,Basic,Paid Ads,Canada
4377,2023-09-29,Basic,Organic,Canada
4378,2023-04-04,Pro,Paid Ads,Canada
4379,2024-10-19,Basic,Paid Ads,UK
4380,2024-07-11,Pro,Referral,India
4381,2024-02-01,Basic,Organic,UK
4382,2023-07-09,Basic,Paid Ads,Canada
4383,2024-01-15,Pro,Paid Ads,UK
4384,2024-01-26,Pro,Paid Ads,USA
4385,2024-01-14,Premium,Paid Ads,India
4386,2023-07-11,Pro,Organic,India
4387,2024-04-01,Premium,Paid Ads,Canada
4388,2023-02-15,Basic,Paid Ads,UK
4389,2023-09-27,Basic,Referral,Canada
4390,2024-03-26,Basic,Organic,UK
4391,2024-04-21,Basic,Paid Ads,USA
4392,2023-09-27,Pro,Referral,India
4393,2023-08-20,Pro,Paid Ads,India
4394,2023-10-03,Basic,Referral,UK
4395,2024-07-31,Premium,Referral,India
4396,2023-03-05,Pro,Organic,UK
4397,2023-06-04,Basic,Paid Ads,Canada
4398,2024-12-14,Basic,Organic,USA
4399,2024-11-14,Basic,Paid Ads,UK
4400,2023-04-10,Basic,Organic,USA
4401,2023-03-29,Basic,Paid Ads,Canada
4402,2024-11-15,Pro,Paid Ads,Canada
4403,2023-12-19,Basic,Organic,Canada
4404,2024-07-08,Basic,Organic,UK
4405,2024-02-28,Premium,Referral,USA
4406,2024-08-26,Pro,Organic,USA
4407,2023-08-21,Premium,Organic,India
4408,2024-07-20,Basic,Organic,UK
4409,2023-03-04,Basic,Referral,India
4410,2024-02-01,Pro,Referral,India
4411,2024-06-19,Basic,Paid Ads,UK
4412,2024-03-04,Basic,Referral,India
4413,2024-07-02,Pro,Organic,India
4414,2024-12-04,Pro,Referral,India
4415,2024-05-01,Basic,Organic,Canada
4416,2024-08-09,Basic,Organic,UK
4417,2023-08-30,Basic,Organic,Canada
4418,2024-05-02,Basic,Paid Ads,India
4419,2023-11-03,Basic,Paid Ads,India
4420,2023-03-22,Basic,Organic,Canada
4421,2024-02-09,Basic,Referral,India
4422,2023-02-05,Premium,Organic,UK
4423,2024-05-29,Pro,Organic,USA
4424,2024-08-07,Pro,Paid Ads,Canada
4425,2024-06-13,Basic,Paid Ads,USA
4426,2024-08-08,Basic,Referral,USA
4427,2024-11-24,Basic,Paid Ads,USA
4428,2024-09-27,Basic,Paid Ads,Canada
4429,2023-05-31,Basic,Organic,India
4430,2023-05-04,Pro,Paid Ads,UK
4431,2024-04-04,Pro,Referral,India
4432,2023-06-27,Pro,Organic,UK
4433,2023-06-21,Basic,Referral,India
4434,2023-08-05,Premium,Paid Ads,USA
4435,2023-07-17,Basic,Organic,USA
4436,2023-05-10,Basic,Referral,UK
4437,2023-02-13,Basic,Paid Ads,Canada
4438,2024-03-09,Pro,Organic,India
4439,2023-03-22,Premium,Organic,USA
4440,2024-11-30,Basic,Organic,UK
4441,2024-03-21,Premium,Referral,India
4442,2023-07-26,Pro,Paid Ads,UK
4443,2024-10-04,Basic,Referral,Canada
4444,2023-06-01,Basic,Organic,Canada
4445,2024-09-01,Basic,Organic,India
4446,2023-09-22,Premium,Organic,Canada
4447,2023-11-24,Basic,Paid Ads,India
4448,2023-03-10,Pro,Referral,India
4449,2023-03-31,Basic,Paid Ads,Canada
4450,2024-02-02,Pro,Organic,UK
4451,2024-07-23,Basic,Referral,UK
4452,2024-02-11,Pro,Paid Ads,India
4453,2024-07-19,Pro,Organic,USA
4454,2023-11-30,Pro,Referral,India
4455,2023-10-10,Premium,Organic,UK
4456,2024-06-16,Basic,Organic,India
4457,2024-04-14,Pro,Organic,UK
4458,2023-01-13,Basic,Paid Ads,Canada
4459,2024-12-18,Basic,Organic,India
4460,2024-09-30,Pro,Organic,India
4461,2024-08-24,Basic,Organic,Canada
4462,2024-06-19,Pro,Paid Ads,Canada
4463,2024-03-05,Premium,Referral,USA
4464,2023-04-26,Basic,Paid Ads,Canada
4465,2024-02-29,Pro,Organic,USA
4466,2023-06-03,Basic,Organic,Canada
4467,2023-06-01,Basic,Organic,UK
4468,2024-08-03,Basic,Organic,India
4469,2024-08-25,Premium,Paid Ads,Canada
4470,2024-08-19,Premium,Paid Ads,UK
4471,2023-04-13,Premium,Paid Ads,Canada
4472,2023-04-19,Premium,Paid Ads,India
4473,2024-07-30,Basic,Organic,Canada
4474,2023-04-14,Basic,Organic,Canada
4475,2023-10-20,Pro,Paid Ads,India
4476,2024-07-02,Basic,Organic,Canada
4477,2023-12-19,Basic,Organic,India
4478,2024-02-25,Basic,Organic,USA
4479,2023-09-28,Pro,Organic,Canada
4480,2024-01-28,Pro,Organic,UK
4481,2024-11-01,Basic,Referral,Canada
4482,2024-05-12,Basic,Referral,India
4483,2024-08-08,Pro,Organic,India
4484,2024-09-15,Pro,Organic,UK
4485,2024-04-29,Basic,Paid Ads,UK
4486,2023-02-08,Pro,Organic,India
4487,2023-06-26,Basic,Organic,USA
4488,2023-10-10,Basic,Organic,USA
4489,2024-02-17,Pro,Organic,India
4490,2023-05-28,Pro,Paid Ads,USA
4491,2024-09-25,Basic,Referral,UK
4492,2024-09-15,Pro,Organic,USA
4493,2024-11-28,Pro,Organic,UK
4494,2024-12-11,Pro,Organic,Canada
4495,2024-02-16,Pro,Organic,UK
4496,2023-02-09,Pro,Referral,Canada
4497,2024-02-10,Basic,Paid Ads,UK
4498,2023-12-06,Basic,Paid Ads,UK
4499,2024-12-08,Basic,Paid Ads,USA
4500,2023-09-01,Basic,Referral,UK
4501,2023-02-20,Pro,Referral,India
4502,2024-05-01,Pro,Organic,Canada
4503,2023-10-03,Basic,Organic,Canada
4504,2024-01-17,Basic,Paid Ads,UK
4505,2023-01-21,Basic,Organic,India
4506,2023-12-12,Basic,Referral,UK
4507,2023-11-07,Pro,Paid Ads,UK
4508,2023-11-15,Basic,Referral,USA
4509,2023-10-15,Pro,Organic,UK
4510,2024-05-18,Premium,Referral,UK
4511,2024-12-13,Basic,Organic,USA
4512,2024-12-02,Basic,Referral,USA
4513,2023-04-11,Basic,Organic,India
4514,2023-08-22,Pro,Paid Ads,USA
4515,2023-05-18,Pro,Paid Ads,Canada
4516,2023-11-04,Basic,Organic,Canada
4517,2024-03-29,Pro,Paid Ads,India
4518,2023-11-25,Premium,Referral,UK
4519,2023-10-03,Basic,Organic,India
4520,2024-03-02,Basic,Paid Ads,USA
4521,2024-09-11,Premium,Organic,UK
4522,2024-10-23,Pro,Referral,India
4523,2023-04-02,Premium,Paid Ads,India
4524,2023-07-12,Pro,Organic,Canada
4525,2024-03-28,Pro,Organic,India
4526,2023-08-05,Basic,Paid Ads,UK
4527,2024-02-21,Pro,Organic,India
4528,2024-05-11,Premium,Organic,India
4529,2024-06-12,Pro,Paid Ads,USA
4530,2024-01-18,Basic,Organic,India
4531,2023-02-27,Basic,Organic,UK
4532,2024-06-11,Basic,Paid Ads,Canada
4533,2023-06-12,Basic,Organic,Canada
4534,2023-03-09,Basic,Organic,Canada
4535,2023-11-15,Pro,Organic,Canada
4536,2024-12-27,Pro,Paid Ads,USA
4537,2024-06-02,Basic,Paid Ads,UK
4538,2024-02-18,Pro,Paid Ads,USA
4539,2023-05-19,Basic,Organic,Canada
4540,2024-06-20,Basic,Organic,USA
4541,2024-08-05,Basic,Organic,India
4542,2023-01-30,Pro,Organic,UK
4543,2023-06-27,Basic,Referral,India
4544,2023-07-17,Basic,Organic,USA
4545,2023-07-25,Basic,Organic,India
4546,2023-03-01,Pro,Organic,USA
4547,2023-09-13,Basic,Paid Ads,USA
4548,2023-02-03,Pro,Paid Ads,UK
4549,2024-04-12,Pro,Paid Ads,UK
4550,2023-02-21,Pro,Referral,UK
4551,2024-01-05,Premium,Paid Ads,Canada
4552,2024-12-22,Basic,Organic,UK
4553,2023-07-23,Basic,Organic,India
4554,2023-10-08,Premium,Paid Ads,UK
4555,2024-01-13,Basic,Paid Ads,UK
4556,2024-04-20,Pro,Paid Ads,UK
4557,2024-06-01,Pro,Paid Ads,USA
4558,2024-02-11,Pro,Paid Ads,USA
4559,2024-10-12,Premium,Referral,UK
4560,2023-05-07,Premium,Paid Ads,USA
4561,2024-11-28,Pro,Paid Ads,USA
4562,2023-02-01,Basic,Organic,Canada
4563,2023-09-05,Premium,Paid Ads,India
4564,2024-01-17,Basic,Referral,USA
4565,2024-05-15,Basic,Organic,India
4566,2024-08-31,Premium,Paid Ads,USA
4567,2024-04-01,Basic,Paid Ads,UK
4568,2023-07-01,Basic,Organic,USA
4569,2024-04-30,Basic,Paid Ads,USA
4570,2024-08-23,Premium,Organic,India
4571,2024-07-18,Pro,Referral,UK
4572,2023-12-25,Pro,Referral,Canada
4573,2023-12-19,Basic,Organic,India
4574,2023-06-17,Pro,Organic,UK
4575,2023-09-22,Pro,Paid Ads,UK
4576,2024-12-06,Basic,Organic,India
4577,2023-04-03,Basic,Organic,USA
4578,2023-10-19,Basic,Paid Ads,UK
4579,2023-01-29,Premium,Organic,Canada
4580,2024-01-31,Pro,Organic,USA
4581,2023-02-20,Premium,Referral,India
4582,2023-06-16,Basic,Referral,India
4583,2024-08-08,Pro,Paid Ads,India
4584,2023-08-08,Pro,Referral,India
4585,2023-08-15,Pro,Organic,Canada
4586,2024-10-24,Premium,Organic,Canada
4587,2023-08-19,Basic,Organic,UK
4588,2024-11-24,Basic,Paid Ads,Canada
4589,2023-07-31,Pro,Referral,India
4590,2023-10-03,Pro,Paid Ads,Canada
4591,2024-10-29,Pro,Referral,USA
4592,2024-02-24,Basic,Paid Ads,USA
4593,2024-06-09,Pro,Organic,UK
4594,2023-01-21,Basic,Organic,India
4595,2024-11-29,Basic,Organic,Canada
4596,2023-01-10,Pro,Organic,UK
4597,2024-04-30,Pro,Paid Ads,UK
4598,2023-05-16,Basic,Organic,Canada
4599,2024-10-24,Basic,Paid Ads,UK
4600,2023-06-27,Basic,Paid Ads,India
4601,2024-09-07,Basic,Organic,Canada
4602,2023-01-09,Pro,Paid Ads,USA
4603,2023-08-18,Premium,Paid Ads,USA
4604,2023-09-16,Basic,Organic,Canada
4605,2024-09-14,Pro,Referral,UK
4606,2023-11-09,Premium,Paid Ads,UK
4607,2024-12-30,Pro,Paid Ads,USA
4608,2024-12-27,Basic,Referral,USA
4609,2024-10-20,Premium,Referral,India
4610,2023-10-09,Basic,Referral,UK
4611,2024-03-09,Basic,Organic,India
4612,2024-01-21,Basic,Organic,USA
4613,2023-12-24,Basic,Organic,USA
4614,2024-04-15,Basic,Organic,USA
4615,2023-09-16,Basic,Referral,USA
4616,2023-08-12,Basic,Paid Ads,India
4617,2024-04-22,Pro,Organic,USA
4618,2023-11-06,Premium,Organic,Canada
4619,2024-11-24,Basic,Organic,UK
4620,2024-06-17,Premium,Paid Ads,USA
4621,2024-09-30,Premium,Paid Ads,UK
4622,2024-02-11,Pro,Referral,USA
4623,2024-08-21,Basic,Referral,India
4624,2023-04-15,Pro,Organic,UK
4625,2023-01-08,Premium,Organic,India
4626,2024-06-07,Pro,Organic,USA
4627,2024-11-09,Basic,Organic,Canada
4628,2024-01-19,Pro,Referral,Canada
4629,2024-07-28,Pro,Paid Ads,Canada
4630,2024-10-24,Pro,Paid Ads,Canada
4631,2024-08-31,Basic,Paid Ads,Canada
4632,2024-09-15,Basic,Organic,India
4633,2023-10-17,Pro,Organic,Canada
4634,2023-11-02,Premium,Paid Ads,USA
4635,2024-12-01,Basic,Paid Ads,India
4636,2023-04-21,Premium,Organic,India
4637,2024-05-08,Basic,Paid Ads,Canada
4638,2023-03-07,Pro,Referral,UK
4639,2023-12-11,Pro,Organic,USA
4640,2023-10-11,Pro,Paid Ads,India
4641,2024-10-17,Premium,Organic,USA
4642,2023-11-29,Basic,Paid Ads,UK
4643,2023-10-11,Premium,Paid Ads,India
4644,2023-09-25,Basic,Referral,USA
4645,2024-11-02,Pro,Organic,Canada
4646,2024-12-29,Pro,Organic,India
4647,2024-10-29,Pro,Organic,India
4648,2023-11-02,Basic,Organic,India
4649,2023-07-12,Premium,Paid Ads,India
4650,2023-06-03,Basic,Referral,Canada
4651,2024-06-13,Basic,Organic,UK
4652,2023-09-04,Pro,Organic,UK
4653,2023-02-28,Basic,Organic,USA
4654,2024-09-06,Pro,Paid Ads,Canada
4655,2024-02-18,Basic,Organic,Canada
4656,2024-11-07,Basic,Organic,USA
4657,2023-11-24,Pro,Paid Ads,Canada
4658,2024-11-28,Pro,Organic,Canada
4659,2023-05-24,Basic,Paid Ads,India
4660,2023-01-27,Pro,Paid Ads,India
4661,2024-11-02,Pro,Organic,India
4662,2024-05-24,Pro,Paid Ads,Canada
4663,2023-10-30,Basic,Paid Ads,Canada
4664,2023-09-23,Pro,Paid Ads,UK
4665,2024-03-04,Pro,Organic,India
4666,2024-02-19,Pro,Organic,USA
4667,2024-02-02,Basic,Referral,Canada
4668,2023-02-06,Pro,Paid Ads,India
4669,2024-08-20,Pro,Organic,UK
4670,2024-12-26,Pro,Organic,India
4671,2024-08-08,Basic,Organic,UK
4672,2023-07-14,Premium,Organic,UK
4673,2023-12-18,Pro,Paid Ads,Canada
4674,2024-12-31,Basic,Organic,UK
4675,2023-08-16,Basic,Organic,UK
4676,2024-12-03,Premium,Paid Ads,USA
4677,2024-07-01,Basic,Organic,UK
4678,2024-10-15,Premium,Paid Ads,USA
4679,2024-05-02,Pro,Paid Ads,USA
4680,2024-11-18,Pro,Organic,India
4681,2024-01-03,Basic,Paid Ads,India
4682,2024-06-03,Basic,Paid Ads,Canada
4683,2023-11-04,Premium,Organic,Canada
4684,2023-06-24,Basic,Organic,Canada
4685,2024-11-04,Pro,Paid Ads,UK
4686,2024-07-25,Basic,Referral,India
4687,2023-07-05,Basic,Paid Ads,UK
4688,2023-10-28,Basic,Organic,India
4689,2023-04-10,Pro,Paid Ads,UK
4690,2024-04-27,Premium,Organic,Canada
4691,2023-05-12,Basic,Paid Ads,India
4692,2023-09-22,Basic,Paid Ads,India
4693,2024-07-26,Basic,Paid Ads,USA
4694,2023-07-07,Pro,Referral,India
4695,2024-11-27,Basic,Paid Ads,India
4696,2023-12-10,Premium,Paid Ads,UK
4697,2024-11-01,Pro,Organic,Canada
4698,2023-04-02,Pro,Referral,USA
4699,2023-08-16,Basic,Referral,UK
4700,2023-12-30,Premium,Organic,India
4701,2023-08-17,Basic,Paid Ads,UK
4702,2023-11-11,Basic,Organic,Canada
4703,2024-03-06,Pro,Paid Ads,USA
4704,2023-12-06,Pro,Paid Ads,UK
4705,2024-01-16,Basic,Organic,India
4706,2023-09-24,Basic,Referral,UK
4707,2024-08-22,Pro,Organic,India
4708,2023-10-29,Basic,Paid Ads,USA
4709,2024-04-19,Pro,Paid Ads,USA
4710,2023-05-01,Pro,Organic,UK
4711,2024-04-26,Basic,Organic,USA
4712,2023-02-24,Basic,Organic,Canada
4713,2024-10-11,Basic,Paid Ads,UK
4714,2024-08-20,Pro,Paid Ads,India
4715,2024-08-17,Pro,Organic,UK
4716,2024-09-27,Basic,Organic,India
4717,2023-03-14,Pro,Organic,USA
4718,2024-04-28,Premium,Paid Ads,India
4719,2023-07-19,Basic,Paid Ads,India
4720,2024-05-27,Premium,Organic,India
4721,2023-05-03,Basic,Paid Ads,India
4722,2024-11-28,Basic,Organic,Canada
4723,2024-01-26,Basic,Referral,India
4724,2024-06-26,Basic,Referral,UK
4725,2023-11-02,Basic,Paid Ads,Canada
4726,2024-02-28,Basic,Referral,India
4727,2023-02-25,Premium,Referral,India
4728,2023-06-04,Pro,Referral,India
4729,2023-05-21,Pro,Paid Ads,Canada
4730,2023-07-25,Basic,Organic,India
4731,2023-12-17,Basic,Organic,India
4732,2024-02-24,Basic,Organic,India
4733,2024-08-06,Pro,Paid Ads,USA
4734,2024-04-13,Premium,Organic,UK
4735,2023-05-27,Basic,Organic,India
4736,2023-11-20,Basic,Paid Ads,UK
4737,2023-07-04,Pro,Organic,USA
4738,2023-03-24,Basic,Paid Ads,USA
4739,2024-05-14,Basic,Referral,India
4740,2023-12-07,Pro,Paid Ads,UK
4741,2024-10-08,Pro,Paid Ads,Canada
4742,2023-07-01,Basic,Paid Ads,India
4743,2023-11-17,Basic,Paid Ads,Canada
4744,2024-10-11,Premium,Organic,USA
4745,2023-03-01,Basic,Referral,USA
4746,2023-01-05,Basic,Organic,UK
4747,2024-04-07,Basic,Organic,Canada
4748,2023-10-08,Basic,Paid Ads,Canada
4749,2023-08-03,Basic,Organic,India
4750,2023-06-22,Pro,Organic,UK
4751,2024-08-13,Basic,Organic,UK
4752,2023-06-12,Basic,Organic,Canada
4753,2024-05-16,Pro,Organic,USA
4754,2023-04-01,Pro,Organic,UK
4755,2023-05-13,Premium,Paid Ads,USA
4756,2024-09-21,Premium,Referral,India
4757,2024-03-20,Basic,Organic,UK
4758,2024-10-10,Pro,Referral,UK
4759,2024-03-15,Basic,Organic,India
4760,2024-02-18,Premium,Organic,UK
4761,2024-03-15,Basic,Organic,Canada
4762,2024-05-03,Premium,Paid Ads,Canada
4763,2024-01-28,Pro,Organic,India
4764,2023-01-05,Basic,Paid Ads,USA
4765,2023-02-08,Pro,Paid Ads,USA
4766,2024-06-30,Premium,Paid Ads,UK
4767,2023-07-24,Premium,Paid Ads,USA
4768,2024-01-18,Basic,Referral,USA
4769,2023-01-15,Pro,Organic,India
4770,2023-11-26,Basic,Organic,USA
4771,2024-06-27,Basic,Paid Ads,USA
4772,2023-07-15,Basic,Paid Ads,USA
4773,2023-01-19,Basic,Organic,Canada
4774,2024-11-23,Pro,Organic,Canada
4775,2023-01-05,Basic,Paid Ads,India
4776,2024-10-03,Pro,Organic,UK
4777,2023-09-12,Basic,Organic,India
4778,2023-08-20,Basic,Referral,UK
4779,2024-12-11,Basic,Paid Ads,UK
4780,2023-12-19,Basic,Paid Ads,USA
4781,2023-11-16,Basic,Paid Ads,USA
4782,2023-05-13,Basic,Referral,India
4783,2023-04-16,Pro,Organic,India
4784,2024-01-28,Basic,Organic,India
4785,2024-05-30,Basic,Paid Ads,Canada
4786,2024-08-25,Basic,Paid Ads,Canada
4787,2023-11-10,Premium,Organic,Canada
4788,2023-06-21,Premium,Referral,Canada
4789,2023-03-08,Basic,Paid Ads,Canada
4790,2023-02-16,Basic,Organic,USA
4791,2023-11-02,Basic,Organic,UK
4792,2023-10-25,Premium,Organic,Canada
4793,2024-04-11,Basic,Paid Ads,India
4794,2024-06-16,Basic,Referral,UK
4795,2024-09-02,Basic,Organic,Canada
4796,2024-06-20,Basic,Referral,Canada
4797,2023-12-12,Basic,Referral,USA
4798,2024-03-20,Pro,Paid Ads,USA
4799,2024-12-04,Basic,Paid Ads,USA
4800,2023-05-18,Pro,Organic,Canada
4801,2023-12-17,Basic,Paid Ads,USA
4802,2024-05-16,Basic,Organic,Canada
4803,2024-01-03,Premium,Paid Ads,UK
4804,2023-07-12,Basic,Organic,UK
4805,2023-06-18,Pro,Referral,Canada
4806,2024-02-18,Pro,Referral,India
4807,2023-01-20,Basic,Organic,Canada
4808,2023-08-22,Premium,Organic,UK
4809,2023-08-18,Basic,Paid Ads,UK
4810,2023-05-15,Premium,Paid Ads,Canada
4811,2023-08-05,Basic,Organic,Canada
4812,2023-01-23,Premium,Paid Ads,Canada
4813,2024-08-26,Basic,Organic,UK
4814,2024-05-31,Pro,Organic,India
4815,2023-06-23,Pro,Organic,Canada
4816,2023-05-07,Premium,Organic,UK
4817,2024-01-11,Premium,Paid Ads,Canada
4818,2024-12-29,Pro,Referral,UK
4819,2024-10-28,Premium,Organic,Canada
4820,2023-02-08,Basic,Paid Ads,UK
4821,2024-01-20,Basic,Organic,Canada
4822,2024-10-17,Basic,Paid Ads,USA
4823,2023-09-19,Basic,Organic,Canada
4824,2024-07-01,Basic,Paid Ads,UK
4825,2024-09-30,Pro,Referral,Canada
4826,2023-02-19,Basic,Organic,India
4827,2024-08-31,Pro,Paid Ads,Canada
4828,2023-02-19,Basic,Organic,Canada
4829,2024-11-08,Basic,Organic,Canada
4830,2023-04-21,Pro,Organic,India
4831,2024-10-31,Pro,Organic,India
4832,2023-01-21,Pro,Organic,India
4833,2023-02-19,Pro,Organic,USA
4834,2024-12-07,Basic,Organic,India
4835,2023-04-29,Pro,Organic,USA
4836,2024-03-02,Basic,Paid Ads,Canada
4837,2024-03-30,Basic,Referral,USA
4838,2024-01-25,Basic,Organic,Canada
4839,2023-05-07,Basic,Organic,USA
4840,2024-07-14,Basic,Organic,India
4841,2023-09-16,Premium,Referral,India
4842,2024-04-30,Premium,Paid Ads,USA
4843,2024-12-19,Basic,Paid Ads,USA
4844,2023-06-06,Basic,Organic,India
4845,2023-07-30,Basic,Organic,Canada
4846,2024-12-12,Basic,Organic,Canada
4847,2024-12-03,Premium,Referral,Canada
4848,2024-10-07,Basic,Referral,Canada
4849,2023-01-10,Pro,Organic,UK
4850,2023-11-05,Basic,Paid Ads,Canada
4851,2024-03-06,Premium,Organic,UK
4852,2024-11-08,Basic,Organic,UK
4853,2023-04-14,Pro,Referral,India
4854,2024-11-09,Basic,Paid Ads,India
4855,2024-06-16,Pro,Organic,USA
4856,2023-10-04,Basic,Organic,Canada
4857,2024-09-29,Basic,Referral,Canada
4858,2024-09-12,Premium,Paid Ads,India
4859,2024-12-18,Premium,Paid Ads,India
4860,2023-05-21,Premium,Organic,India
4861,2024-03-04,Pro,Organic,USA
4862,2023-04-18,Pro,Referral,Canada
4863,2024-06-07,Basic,Paid Ads,USA
4864,2024-09-24,Basic,Organic,UK
4865,2023-05-01,Basic,Paid Ads,UK
4866,2023-10-17,Pro,Paid Ads,Canada
4867,2023-04-27,Basic,Organic,India
4868,2023-04-19,Basic,Organic,India
4869,2024-05-24,Pro,Paid Ads,USA
4870,2023-07-23,Pro,Paid Ads,UK
4871,2024-09-15,Basic,Paid Ads,UK
4872,2023-07-24,Basic,Referral,Canada
4873,2023-09-27,Basic,Organic,UK
4874,2024-06-19,Basic,Organic,India
4875,2023-07-26,Basic,Referral,India
4876,2024-01-02,Pro,Organic,India
4877,2024-12-21,Pro,Paid Ads,Canada
4878,2024-02-24,Pro,Paid Ads,USA
4879,2023-10-30,Basic,Paid Ads,UK
4880,2023-06-14,Pro,Organic,Canada
4881,2023-02-10,Basic,Paid Ads,USA
4882,2024-07-15,Basic,Referral,Canada
4883,2024-05-23,Pro,Paid Ads,UK
4884,2023-08-01,Basic,Paid Ads,India
4885,2024-12-05,Basic,Organic,USA
4886,2024-05-07,Premium,Organic,USA
4887,2023-12-05,Basic,Organic,Canada
4888,2023-08-29,Pro,Organic,Canada
4889,2023-01-03,Basic,Referral,India
4890,2023-01-14,Pro,Paid Ads,Canada
4891,2024-11-18,Basic,Paid Ads,UK
4892,2023-04-02,Basic,Paid Ads,UK
4893,2023-04-24,Pro,Organic,UK
4894,2024-08-10,Basic,Referral,UK
4895,2024-11-16,Basic,Organic,India
4896,2024-05-20,Basic,Organic,India
4897,2023-06-02,Basic,Paid Ads,India
4898,2023-04-03,Basic,Referral,Canada
4899,2024-06-07,Basic,Referral,India
4900,2023-03-18,Premium,Organic,USA
4901,2023-04-14,Basic,Referral,USA
4902,2023-09-20,Basic,Organic,USA
4903,2024-10-21,Basic,Organic,Canada
4904,2023-08-25,Basic,Referral,Canada
4905,2024-04-12,Premium,Referral,India
4906,2023-10-31,Basic,Paid Ads,UK
4907,2023-09-28,Premium,Paid Ads,USA
4908,2024-04-20,Basic,Referral,Canada
4909,2023-02-21,Pro,Paid Ads,USA
4910,2023-04-13,Pro,Referral,India
4911,2023-06-28,Premium,Paid Ads,Canada
4912,2023-02-10,Pro,Referral,UK
4913,2023-10-25,Pro,Referral,UK
4914,2024-01-04,Basic,Organic,Canada
4915,2024-11-24,Basic,Referral,UK
4916,2023-11-17,Premium,Paid Ads,India
4917,2024-03-12,Basic,Organic,UK
4918,2023-04-29,Basic,Paid Ads,USA
4919,2023-04-08,Pro,Organic,USA
4920,2023-02-16,Basic,Paid Ads,USA
4921,2023-01-10,Premium,Referral,Canada
4922,2023-05-22,Pro,Organic,Canada
4923,2024-11-10,Pro,Organic,Canada
4924,2024-10-24,Premium,Referral,Canada
4925,2023-06-24,Basic,Organic,Canada
4926,2023-12-03,Basic,Organic,India
4927,2024-01-02,Basic,Organic,Canada
4928,2024-03-24,Basic,Paid Ads,UK
4929,2024-09-28,Pro,Paid Ads,India
4930,2023-10-02,Premium,Referral,Canada
4931,2023-04-06,Basic,Paid Ads,UK
4932,2024-01-17,Basic,Referral,India
4933,2023-12-17,Premium,Paid Ads,USA
4934,2023-07-07,Basic,Organic,India
4935,2023-04-27,Basic,Paid Ads,Canada
4936,2024-02-15,Basic,Paid Ads,India
4937,2024-02-14,Premium,Paid Ads,India
4938,2024-04-12,Pro,Organic,USA
4939,2023-10-06,Pro,Organic,India
4940,2024-01-30,Pro,Organic,India
4941,2024-12-07,Basic,Organic,USA
4942,2024-05-04,Basic,Paid Ads,Canada
4943,2024-03-07,Pro,Organic,UK
4944,2024-10-26,Basic,Paid Ads,India
4945,2023-06-20,Pro,Organic,USA
4946,2023-04-26,Premium,Organic,India
4947,2023-05-16,Pro,Paid Ads,Canada
4948,2024-12-13,Pro,Organic,Canada
4949,2023-03-02,Pro,Referral,USA
4950,2023-06-13,Pro,Organic,UK
4951,2023-04-17,Basic,Organic,UK
4952,2024-03-02,Basic,Referral,India
4953,2024-08-27,Basic,Paid Ads,USA
4954,2024-05-09,Pro,Organic,UK
4955,2024-08-05,Basic,Organic,Canada
4956,2024-11-25,Pro,Paid Ads,UK
4957,2024-03-24,Basic,Referral,USA
4958,2023-07-05,Pro,Referral,Canada
4959,2024-09-17,Basic,Organic,India
4960,2024-01-24,Pro,Referral,Canada
4961,2024-01-03,Pro,Organic,UK
4962,2024-09-18,Basic,Organic,UK
4963,2023-01-30,Basic,Referral,UK
4964,2024-12-01,Pro,Organic,India
4965,2023-05-14,Basic,Organic,UK
4966,2024-05-09,Basic,Organic,USA
4967,2024-05-14,Premium,Organic,India
4968,2023-04-26,Pro,Paid Ads,Canada
4969,2024-02-26,Premium,Paid Ads,UK
4970,2024-03-27,Basic,Organic,USA
4971,2023-02-17,Basic,Paid Ads,USA
4972,2023-03-06,Premium,Referral,India
4973,2023-09-25,Pro,Referral,USA
4974,2024-11-01,Pro,Organic,India
4975,2023-11-18,Basic,Referral,India
4976,2023-01-13,Basic,Paid Ads,India
4977,2024-12-22,Basic,Organic,Canada
4978,2024-11-25,Basic,Organic,Canada
4979,2024-06-21,Basic,Organic,USA
4980,2024-08-13,Basic,Paid Ads,Canada
4981,2024-08-01,Premium,Organic,India
4982,2023-08-18,Basic,Paid Ads,India
4983,2024-11-16,Pro,Organic,Canada
