user_id,avg_weekly_logins,feature_usage_score,support_tickets_last_30d,last_active_date
4909,3,30,0,2023-09-28
4910,2,41,1,2024-11-03
4911,2,47,2,2024-12-17
4912,4,68,1,2023-09-22
4913,6,52,0,2024-06-23
4914,1,60,1,2025-06-02
4915,2,31,1,2026-05-20
4916,3,88,1,2024-12-11
4917,1,45,0,2025-04-11
4918,4,64,1,2023-10-17
4919,3,49,0,2023-07-15
4920,4,53,1,2024-06-09
4921,4,44,2,2024-04-21
4922,3,65,1,2024-07-10
4923,1,40,2,2025-02-20
4924,3,66,0,2025-02-11
4925,5,57,2,2023-12-01
4926,2,72,0,2025-06-14
4927,2,74,1,2024-12-02
4928,4,53,0,2024-08-04
4929,6,67,1,2025-02-25
4930,1,51,0,2025-03-25
4931,3,86,1,2023-12-28
4932,3,52,1,2024-04-08
4933,4,55,3,2025-07-22
4934,3,50,1,2024-07-09
4935,4,45,0,2023-06-19
4936,0,100,3,2024-10-31
4937,1,69,1,2025-01-05
4938,5,61,1,2025-01-24
4939,3,50,1,2024-12-08
4940,2,82,1,2025-03-01
4941,1,49,0,2025-03-16
4942,3,62,0,2024-11-11
4943,3,100,1,2025-01-25
4944,2,40,0,2025-02-09
4945,3,70,0,2025-01-17
4946,2,65,0,2024-01-28
4947,7,70,0,2024-11-26
4948,1,54,4,2026-06-08
4949,1,48,3,2024-02-14
4950,5,64,1,2024-08-24
4951,5,50,3,2023-07-14
4952,2,13,0,2025-10-12
4953,1,43,1,2025-01-17
4954,2,53,0,2025-10-03
4955,5,38,0,2025-05-31
4956,3,63,0,2025-01-24
4957,4,44,1,2024-05-26
4958,1,59,1,2024-07-15
4959,4,100,4,2025-12-22
4960,4,84,1,2024-11-16
4961,5,71,2,2024-08-25
4962,2,96,2,2025-09-25
4963,3,58,1,2023-04-30
4964,2,58,0,2025-05-22
4965,1,38,1,2024-01-08
4966,3,85,0,2025-12-20
4967,5,99,2,2025-05-16
4968,3,78,1,2023-07-28
4969,1,88,3,2024-11-23
4970,2,5,1,2025-09-13
4971,6,100,1,2023-06-01
4972,5,57,1,2023-05-11
4973,4,100,0,2024-10-13
4974,3,94,0,2025-02-11
4975,1,75,1,2025-02-16
4976,6,53,2,2023-05-05
4977,0,63,1,2026-08-08
4978,1,21,1,2026-04-29
4979,3,78,1,2024-11-30
4980,3,8,3,2025-06-16
4981,3,54,1,2024-10-12
4982,3,90,1,2024-01-01
4983,3,74,0,2025-01-21
4984,4,29,1,2025-06-03
4985,3,33,2,2025-12-16
4986,4,48,0,2025-03-06
4987,1,61,3,2025-12-28
4988,3,77,0,2026-04-03
4989,3,72,0,2026-02-26
4990,2,38,2,2024-03-13
4991,2,72,1,2024-12-07
4992,3,74,1,2024-12-29
4993,2,69,1,2023-12-07
4994,0,100,1,2024-07-03
4995,0,74,1,2024-08-07
4996,2,79,0,2026-06-10
4997,4,97,0,2026-01-15
4998,5,77,1,2024-12-05
4999,2,48,0,2025-09-16
5000,1,84,1,2024-11-06
5001,1,51,1,2024-10-16
5002,3,40,2,2025-11-19
5003,5,42,2,2024-04-16
5004,2,84,0,2023-06-19
5005,4,72,0,2026-02-02
5006,2,81,0,2024-09-19
5007,3,72,2,2026-01-14
5008,2,63,2,2024-10-13
5009,5,66,2,2024-10-17
5010,4,71,1,2024-10-09
5011,4,47,1,2023-08-15
5012,3,34,1,2025-06-28
5013,3,50,1,2024-12-19
5014,2,70,0,2024-04-19
5015,1,47,0,2024-12-20
5016,5,100,2,2025-01-31
5017,9,68,1,2023-05-21
5018,6,62,0,2025-03-03
5019,1,47,1,2024-05-10
5020,3,78,1,2024-11-18
5021,2,35,1,2024-11-29
5022,2,66,1,2024-10-11
5023,7,51,1,2025-05-14
5024,4,62,1,2025-03-30
5025,1,69,0,2023-06-06
5026,5,37,3,2024-05-30
5027,3,26,0,2025-01-09
5028,3,41,1,2024-11-05
5029,4,77,1,2024-07-20
5030,6,67,1,2023-06-28
5031,4,51,2,2024-10-31
5032,5,99,2,2025-07-25
5033,1,85,3,2024-06-21
5034,3,80,2,2024-03-16
5035,4,45,1,2024-08-06
5036,6,80,0,2025-10-17
5037,1,66,1,2024-02-11
5038,2,45,0,2024-01-21
5039,3,57,0,2025-01-12
5040,2,39,0,2024-08-07
5041,2,45,0,2024-04-18
5042,3,37,1,2025-12-26
5043,4,79,1,2024-12-18
5044,5,58,1,2023-04-19
5045,2,41,2,2023-07-21
5046,4,70,1,2025-06-23
5047,4,60,0,2026-05-04
5048,4,81,1,2025-06-11
5049,3,62,0,2025-04-27
5050,2,31,1,2025-07-04
5051,2,50,2,2025-04-10
5052,2,36,0,2024-11-26
5053,0,71,0,2025-10-06
5054,1,81,0,2025-12-28
5055,0,29,2,2025-11-27
5056,7,57,1,2024-11-09
5057,1,83,0,2024-10-14
5058,6,28,0,2024-09-16
5059,2,51,2,2024-06-15
5060,3,59,0,2025-04-01
5061,6,81,0,2025-07-12
5062,3,70,1,2026-01-23
5063,1,74,1,2025-02-09
5064,1,72,2,2024-11-30
5065,2,52,0,2025-05-18
5066,4,92,1,2026-01-27
5067,1,46,1,2025-06-18
5068,1,4,2,2025-02-18
5069,4,23,1,2023-08-15
5070,5,57,0,2023-12-04
5071,1,53,0,2025-04-24
5072,2,49,1,2025-03-01
5073,4,63,1,2023-09-26
5074,8,84,0,2024-11-22
5075,3,69,2,2025-08-17
5076,3,72,1,2025-06-12
5077,8,38,1,2024-03-29
5078,6,49,0,2025-08-29
5079,1,74,0,2024-12-10
5080,5,62,2,2024-03-24
5081,3,69,1,2025-09-15
5082,2,72,0,2024-08-11
5083,6,63,0,2024-06-24
5084,1,91,2,2023-11-11
5085,6,49,1,2024-07-09
5086,0,43,0,2024-11-14
5087,3,24,1,2024-04-28
5088,2,74,1,2024-02-20
5089,4,48,0,2024-07-28
5090,5,85,2,2025-11-14
5091,2,64,0,2024-06-21
5092,1,53,0,2023-11-05
5093,5,38,1,2023-08-03
5094,2,76,2,2024-12-18
5095,9,58,0,2024-10-05
5096,6,65,0,2025-10-02
5097,4,72,0,2023-09-02
5098,1,65,1,2025-02-06
5099,1,43,1,2024-06-17
5100,2,70,3,2025-06-27
5101,3,76,2,2023-05-03
5102,1,67,1,2025-06-26
5103,4,72,1,2025-07-17
5104,5,74,0,2025-10-17
5105,4,52,0,2023-12-11
5106,0,51,0,2025-07-21
5107,3,100,2,2025-11-09
5108,3,86,0,2025-01-27
5109,6,59,2,2025-08-03
5110,7,73,2,2024-08-01
5111,3,41,1,2024-12-22
5112,5,48,0,2025-06-15
5113,2,35,0,2023-03-02
5114,2,65,3,2025-07-06
5115,1,65,1,2023-12-14
5116,7,81,0,2025-03-28
5117,5,55,0,2024-05-16
5118,0,81,1,2025-09-05
5119,4,73,0,2025-08-26
5120,6,100,0,2025-09-14
5121,1,93,1,2023-09-27
5122,4,89,1,2025-04-29
5123,2,76,0,2026-04-03
5124,1,42,0,2024-08-27
5125,2,65,0,2024-03-31
5126,0,100,0,2024-11-14
5127,2,70,0,2025-06-19
5128,4,43,2,2026-02-11
5129,4,66,0,2026-03-21
5130,4,40,0,2025-07-05
5131,3,42,0,2024-06-09
5132,4,68,0,2025-07-25
5133,2,74,0,2025-06-20
5134,2,44,2,2024-12-02
5135,1,48,0,2025-02-27
5136,2,31,1,2025-01-24
5137,3,57,1,2024-07-25
5138,4,21,1,2024-08-13
5139,2,54,1,2024-06-08
5140,2,61,0,2024-09-28
5141,2,24,3,2025-06-05
5142,1,39,1,2025-03-06
5143,2,58,1,2024-05-26
5144,3,56,0,2024-07-29
5145,2,56,0,2024-05-06
5146,2,65,0,2025-07-15
5147,0,26,1,2026-01-21
5148,1,74,1,2025-04-09
5149,2,53,1,2024-08-15
5150,4,48,1,2025-01-30
5151,0,22,1,2024-12-18
5152,2,54,3,2024-10-27
5153,2,70,2,2025-12-22
5154,4,62,1,2025-05-16
5155,1,63,2,2025-05-10
5156,1,53,0,2024-12-07
5157,3,58,1,2024-12-09
5158,1,37,1,2023-09-19
5159,4,59,0,2026-01-24
5160,6,50,0,2023-12-03
5161,2,37,0,2026-04-25
5162,4,75,1,2024-02-25
5163,2,28,0,2025-12-21
5164,3,70,1,2024-10-18
5165,8,71,1,2026-08-19
5166,1,49,3,2025-07-07
5167,2,80,1,2024-09-22
5168,2,49,2,2024-08-27
5169,2,47,0,2024-10-28
5170,2,35,0,2025-10-20
5171,3,59,2,2026-05-31
5172,2,40,0,2024-11-12
5173,7,44,0,2025-04-02
5174,4,58,0,2024-08-22
5175,2,59,0,2024-07-28
5176,1,85,1,2025-05-19
5177,2,78,1,2025-03-14
5178,1,71,3,2025-06-10
5179,3,57,2,2026-01-25
5180,4,51,0,2025-04-23
5181,2,59,1,2025-09-16
5182,3,48,0,2024-09-27
5183,1,45,2,2025-05-20
5184,1,58,2,2024-09-18
5185,0,42,0,2024-07-14
5186,4,43,1,2024-08-02
5187,2,79,1,2023-03-24
5188,4,32,0,2025-01-23
5189,7,39,2,2024-10-19
5190,5,85,2,2024-05-20
5191,1,52,2,2025-01-14
5192,2,87,7,2023-08-09
5193,4,36,1,2024-10-12
5194,4,61,3,2025-08-07
5195,2,75,0,2023-05-30
5196,2,41,1,2024-05-14
5197,2,93,3,2024-07-20
5198,3,52,1,2023-07-30
5199,3,70,1,2024-11-15
5200,1,46,0,2026-07-06
5201,3,89,2,2023-11-28
5202,4,66,1,2024-02-24
5203,1,100,1,2024-03-27
5204,1,83,2,2025-04-28
5205,3,76,2,2024-02-16
5206,4,40,3,2025-01-27
5207,3,61,2,2025-11-04
5208,3,53,2,2023-06-28
5209,3,60,0,2025-07-09
5210,3,62,4,2024-07-26
5211,2,41,1,2024-01-12
5212,4,56,1,2025-05-18
5213,1,58,0,2025-11-20
5214,2,39,0,2025-09-12
5215,5,76,1,2024-11-15
5216,2,64,0,2025-02-04
5217,4,76,1,2025-11-06
5218,4,69,1,2024-12-18
5219,3,25,0,2024-02-24
5220,1,43,1,2024-08-01
5221,3,93,1,2025-12-12
5222,2,75,0,2024-11-23
5223,3,27,0,2025-12-18
5224,3,69,0,2026-02-01
5225,5,43,0,2024-04-06
5226,1,18,1,2025-06-20
5227,1,93,1,2024-12-28
5228,2,61,2,2024-05-02
5229,5,64,0,2025-06-14
5230,3,34,1,2024-12-28
5231,3,36,1,2024-10-02
5232,1,28,0,2024-01-18
5233,3,88,1,2023-07-16
5234,3,27,1,2023-11-10
5235,5,92,3,2023-12-12
5236,3,40,0,2025-05-31
5237,2,35,3,2025-03-14
5238,2,58,0,2025-02-22
5239,7,46,0,2026-04-13
5240,1,61,1,2026-01-08
5241,1,42,0,2025-09-03
5242,3,53,1,2025-12-16
5243,5,44,2,2024-03-15
5244,2,77,0,2025-02-24
5245,5,70,3,2025-09-06
5246,2,64,0,2024-12-28
5247,2,81,2,2023-11-07
5248,3,65,1,2024-04-02
5249,6,63,0,2025-04-26
5250,0,57,0,2025-11-16
5251,2,45,0,2024-10-01
5252,4,45,1,2026-07-04
5253,7,62,0,2023-08-19
5254,2,80,0,2025-01-31
5255,3,71,1,2023-09-17
5256,5,71,0,2025-11-05
5257,3,37,0,2024-11-20
5258,2,70,0,2025-08-06
5259,6,52,2,2024-06-06
5260,6,63,2,2025-03-03
5261,4,71,1,2024-08-13
5262,5,36,1,2025-03-09
5263,2,63,0,2024-08-23
5264,2,64,1,2024-02-17
5265,2,79,1,2024-06-14
5266,5,49,2,2025-05-26
5267,3,58,1,2024-10-23
5268,1,63,1,2023-09-29
5269,2,49,1,2025-04-14
5270,1,49,1,2025-04-09
5271,1,48,1,2025-05-24
5272,1,57,2,2024-03-10
5273,4,94,1,2024-06-09
5274,6,58,1,2024-08-29
5275,3,69,3,2024-12-31
5276,3,60,3,2024-12-23
5277,2,53,1,2024-03-18
5278,3,59,1,2026-04-02
5279,3,75,1,2025-01-08
5280,4,58,0,2025-12-13
5281,2,56,0,2025-04-13
5282,4,55,1,2025-02-06
5283,3,40,1,2025-12-11
5284,3,80,2,2025-10-18
5285,2,51,0,2024-09-23
5286,2,89,1,2023-08-21
5287,6,64,2,2026-07-28
5288,4,88,0,2024-08-28
5289,1,56,0,2025-09-12
5290,4,45,0,2024-02-01
5291,2,80,3,2024-04-29
5292,3,48,3,2025-05-06
5293,1,85,1,2024-03-24
5294,5,71,1,2025-05-18
5295,1,89,1,2023-11-10
5296,2,40,0,2024-06-22
5297,1,79,2,2025-10-01
5298,3,45,1,2025-10-07
5299,3,12,2,2025-08-18
5300,2,77,2,2023-10-03
5301,4,59,1,2025-06-12
5302,1,79,2,2024-04-03
5303,4,61,2,2024-03-08
5304,3,60,1,2026-03-19
5305,2,89,0,2024-01-20
5306,1,62,0,2024-06-23
5307,2,50,0,2024-06-06
5308,3,58,0,2025-01-28
5309,4,63,2,2024-06-06
5310,1,3,1,2026-05-15
5311,3,69,2,2025-11-20
5312,2,87,0,2024-09-11
5313,6,59,0,2025-01-03
5314,3,51,1,2024-12-29
5315,8,67,0,2024-04-25
5316,4,94,1,2023-06-21
5317,1,69,1,2025-06-03
5318,2,64,2,2024-04-03
5319,2,52,0,2024-09-13
5320,8,38,0,2025-03-14
5321,0,60,0,2026-05-14
5322,3,60,0,2025-11-21
5323,6,21,3,2026-01-03
5324,3,45,1,2024-10-03
5325,0,83,3,2023-07-20
5326,2,54,2,2026-02-13
5327,3,10,0,2025-07-17
5328,4,92,0,2024-10-29
5329,1,42,1,2024-03-22
5330,6,50,0,2024-06-30
5331,3,81,0,2024-09-28
5332,4,45,1,2025-07-16
5333,2,20,3,2024-03-05
5334,5,64,1,2023-04-12
5335,5,75,0,2024-09-26
5336,8,50,0,2025-02-15
5337,4,57,0,2025-10-12
5338,2,36,1,2025-08-26
5339,3,40,0,2025-08-04
5340,2,53,2,2025-09-01
5341,1,72,1,2024-01-06
5342,3,61,0,2025-04-01
5343,3,80,0,2025-04-14
5344,1,93,0,2024-02-19
5345,1,77,0,2025-05-29
5346,1,28,2,2024-10-03
5347,2,54,0,2023-09-27
5348,2,77,1,2023-05-16
5349,1,57,1,2024-08-02
5350,0,27,1,2025-11-10
5351,2,48,1,2025-08-22
5352,2,14,1,2024-01-01
5353,3,54,1,2026-01-25
5354,7,46,1,2023-10-05
5355,3,52,2,2025-02-04
5356,2,83,4,2025-09-29
5357,0,33,2,2025-02-12
5358,1,45,1,2024-04-30
5359,1,37,1,2025-11-01
5360,4,81,0,2025-08-27
5361,3,82,1,2024-04-30
5362,2,67,0,2023-10-17
5363,3,66,2,2026-01-15
5364,2,35,0,2026-07-10
5365,2,63,0,2025-09-22
5366,5,37,0,2026-02-02
5367,6,60,2,2024-01-31
5368,6,53,0,2025-11-28
5369,5,48,1,2024-08-03
5370,4,60,0,2024-01-16
5371,3,73,1,2024-11-13
5372,2,95,1,2024-05-30
5373,4,71,1,2023-04-21
5374,1,100,1,2023-12-01
5375,2,64,0,2024-06-29
5376,4,95,2,2024-09-08
5377,3,68,1,2024-05-11
5378,3,64,0,2024-08-31
5379,2,56,0,2024-12-03
5380,2,65,1,2024-04-02
5381,2,68,1,2025-06-28
5382,3,31,1,2024-03-08
5383,4,74,0,2024-02-20
5384,3,30,0,2025-01-11
5385,4,74,0,2024-12-08
5386,2,71,3,2025-09-16
5387,4,88,0,2026-01-29
5388,3,42,3,2024-11-04
5389,2,40,0,2024-10-08
5390,4,82,1,2024-10-10
5391,2,38,0,2023-11-09
5392,4,36,1,2024-06-20
5393,8,64,0,2025-08-14
5394,3,59,0,2024-03-12
5395,3,63,1,2024-12-22
5396,0,70,1,2023-05-15
5397,4,70,3,2025-06-16
5398,2,58,0,2026-05-13
5399,3,60,1,2024-09-06
5400,4,58,2,2025-03-12
5401,6,60,0,2023-04-15
5402,6,32,1,2025-02-26
5403,1,75,1,2024-10-18
5404,2,80,0,2025-08-04
5405,4,72,0,2025-01-13
5406,1,71,3,2023-05-25
5407,2,40,1,2025-04-06
5408,2,31,2,2025-01-28
5409,4,76,2,2024-12-17
5410,3,60,2,2025-05-09
5411,4,63,0,2024-02-11
5412,4,64,2,2025-01-24
5413,2,65,1,2025-07-22
5414,4,72,0,2025-08-11
5415,6,58,3,2024-07-17
5416,4,21,2,2026-03-16
5417,4,73,1,2023-12-30
5418,3,71,0,2024-09-19
5419,3,34,0,2023-11-09
5420,3,36,1,2025-10-28
5421,3,77,0,2024-11-28
5422,2,82,3,2024-11-05
5423,2,6,3,2024-11-30
5424,4,68,1,2024-11-07
5425,3,55,1,2024-04-17
5426,1,61,2,2025-08-22
5427,4,62,2,2023-10-24
5428,3,44,1,2024-11-28
5429,2,73,1,2025-03-14
5430,3,46,0,2025-07-09
5431,2,74,1,2024-05-03
5432,1,79,0,2024-01-11
5433,3,42,2,2025-01-26
5434,1,43,4,2026-01-22
5435,1,62,0,2024-06-01
5436,3,90,0,2024-03-14
5437,0,48,0,2024-06-20
5438,5,51,1,2024-07-14
5439,3,66,2,2024-11-22
5440,1,73,0,2025-08-20
5441,2,70,3,2024-04-17
5442,0,60,0,2025-10-20
5443,2,53,3,2024-11-23
5444,2,66,2,2024-10-12
5445,2,0,1,2024-10-29
5446,3,97,0,2024-03-15
5447,1,56,2,2024-02-23
5448,4,63,2,2023-09-12
5449,4,100,0,2024-12-04
5450,2,45,2,2025-04-11
5451,2,100,1,2025-07-28
5452,3,74,0,2024-02-05
5453,1,68,1,2024-01-30
5454,4,72,0,2024-05-04
5455,1,43,0,2025-01-07
5456,1,27,0,2025-03-27
5457,3,36,2,2025-02-23
5458,4,81,1,2024-02-24
5459,4,41,1,2024-10-17
5460,5,26,1,2024-05-19
5461,1,58,0,2025-05-01
5462,6,71,1,2025-03-24
5463,8,60,1,2023-06-25
5464,5,72,1,2026-01-25
5465,6,83,0,2024-12-22
5466,3,71,0,2024-11-24
5467,0,56,1,2025-11-02
5468,3,49,0,2023-06-22
5469,2,75,1,2025-04-09
5470,3,65,0,2025-07-19
5471,4,42,1,2023-10-08
5472,1,86,3,2023-11-22
5473,3,65,0,2024-07-12
5474,3,73,1,2024-05-16
5475,5,52,5,2025-10-10
5476,6,82,0,2025-02-07
5477,2,28,1,2024-12-26
5478,4,93,1,2025-06-09
5479,3,21,2,2024-12-05
5480,3,32,1,2025-06-20
5481,2,65,0,2025-10-05
5482,3,49,2,2024-05-22
5483,1,53,1,2024-03-07
5484,3,49,0,2025-03-28
5485,2,44,2,2026-03-11
5486,1,66,1,2024-05-17
5487,4,59,3,2024-08-16
5488,2,77,0,2025-06-30
5489,5,61,1,2025-10-16
5490,4,51,0,2025-03-04
5491,3,75,1,2024-04-09
5492,5,23,1,2025-06-04
5493,2,8,1,2025-03-31
5494,6,28,0,2024-09-29
5495,2,53,2,2026-03-15
5496,2,67,3,2025-12-21
5497,3,6,0,2024-06-03
5498,3,59,2,2025-05-12
5499,3,52,0,2025-11-11
5500,3,62,1,2024-06-05
5501,6,21,0,2024-06-17
5502,5,100,2,2025-08-01
5503,4,60,1,2024-06-12
5504,3,35,2,2023-05-31
5505,2,62,0,2024-12-06
5506,2,89,1,2024-11-20
5507,1,34,0,2024-01-23
5508,2,30,1,2026-06-08
5509,3,57,0,2026-04-01
5510,3,59,2,2025-06-16
5511,4,74,0,2024-07-07
5512,0,89,1,2024-03-03
5513,1,75,2,2024-04-09
5514,3,32,4,2025-09-26
5515,3,38,2,2025-06-07
5516,6,44,1,2025-01-11
5517,2,75,4,2025-07-10
5518,3,72,1,2024-07-02
5519,2,85,6,2024-12-28
5520,5,71,0,2024-09-01
5521,3,47,4,2025-05-03
5522,2,56,3,2025-10-12
5523,1,30,1,2024-06-25
5524,2,72,2,2024-10-23
5525,10,47,0,2026-01-31
5526,4,84,0,2025-11-25
5527,5,72,2,2024-01-15
5528,3,98,0,2024-01-08
5529,3,68,1,2024-03-23
5530,2,68,0,2025-12-14
5531,3,56,0,2024-03-31
5532,2,52,1,2024-10-08
5533,0,54,0,2024-12-18
5534,2,79,1,2024-02-28
5535,3,33,1,2024-07-19
5536,2,61,1,2024-04-13
5537,3,26,1,2025-02-14
5538,6,67,3,2025-04-26
5539,1,50,2,2024-09-01
5540,3,70,0,2025-04-16
5541,1,45,1,2025-01-04
5542,5,54,1,2025-02-20
5543,4,72,1,2025-02-05
5544,2,62,1,2025-03-10
5545,3,90,1,2023-03-29
5546,2,50,0,2024-09-07
5547,2,48,3,2024-11-15
5548,5,84,3,2024-11-09
5549,1,52,4,2025-07-12
5550,2,51,1,2025-05-24
5551,5,67,0,2026-06-19
5552,3,56,2,2023-09-04
5553,5,53,2,2024-03-30
5554,1,46,0,2025-08-20
5555,3,87,1,2024-04-18
5556,5,56,1,2025-09-30
5557,4,48,3,2025-05-25
5558,2,54,1,2024-01-06
5559,2,67,0,2024-10-27
5560,3,89,1,2025-12-27
5561,3,56,2,2025-08-15
5562,5,42,0,2023-12-23
5563,3,98,2,2025-01-03
5564,2,62,0,2024-07-21
5565,6,57,0,2025-07-15
5566,5,61,0,2024-01-15
5567,4,35,4,2026-02-05
5568,3,59,2,2024-05-09
5569,5,75,0,2026-05-09
5570,6,84,0,2025-09-11
5571,0,52,1,2023-08-01
5572,6,63,1,2024-08-15
5573,2,84,0,2023-07-13
5574,3,60,0,2025-10-22
5575,5,74,0,2023-10-25
5576,3,68,0,2024-12-27
5577,3,46,4,2025-10-13
5578,4,41,4,2026-01-10
5579,2,81,0,2025-01-18
5580,4,6,0,2023-12-06
5581,1,46,1,2025-03-25
5582,5,32,1,2024-12-06
5583,2,81,0,2023-04-06
5584,2,87,1,2024-05-04
5585,6,45,0,2025-02-21
5586,3,100,0,2023-10-29
5587,2,87,3,2024-01-08
5588,2,63,2,2024-03-02
5589,3,89,0,2025-03-05
5590,4,47,3,2024-11-10
5591,2,54,0,2023-07-27
5592,5,69,1,2025-09-17
5593,1,46,0,2023-11-24
5594,3,34,0,2024-09-30
5595,2,41,1,2024-04-19
5596,3,56,0,2025-08-01
5597,2,69,3,2025-07-24
5598,6,53,3,2024-05-30
5599,2,27,0,2023-04-03
5600,3,69,1,2024-09-16
5601,4,85,3,2025-04-29
5602,3,46,0,2024-04-03
5603,5,93,0,2024-06-19
5604,3,77,2,2025-08-06
5605,5,38,0,2025-06-01
5606,3,47,0,2025-10-06
5607,2,53,1,2025-01-15
5608,1,56,0,2025-04-03
5609,1,11,0,2024-10-07
5610,0,44,1,2025-06-15
5611,3,48,0,2025-06-12
5612,2,97,0,2024-11-08
5613,2,64,2,2024-09-14
5614,1,44,0,2025-03-12
5615,4,51,1,2024-11-18
5616,4,68,0,2025-06-05
5617,6,52,3,2025-10-13
5618,1,48,0,2025-09-24
5619,3,48,1,2024-07-02
5620,0,69,0,2024-10-16
5621,1,32,1,2024-05-29
5622,8,38,0,2025-04-11
5623,3,41,1,2024-06-27
5624,2,37,2,2025-11-18
5625,2,43,4,2025-01-06
5626,2,77,1,2025-07-26
5627,3,80,1,2025-06-20
5628,4,65,0,2025-02-17
5629,1,64,0,2025-07-03
5630,5,46,1,2024-10-27
5631,5,18,2,2024-06-28
5632,4,62,1,2025-08-04
5633,1,65,1,2024-07-07
5634,6,46,2,2025-11-05
5635,1,38,3,2023-11-06
5636,5,34,2,2024-12-29
5637,3,63,2,2023-12-04
5638,3,61,1,2024-08-04
5639,6,83,1,2025-12-30
5640,0,43,2,2024-07-08
5641,1,54,1,2024-12-04
5642,4,60,1,2024-07-15
5643,5,49,0,2024-12-10
5644,10,76,2,2023-10-30
5645,3,84,2,2024-12-19
5646,4,37,0,2025-09-13
5647,6,50,3,2023-10-26
5648,2,86,0,2025-03-02
5649,3,66,3,2023-12-29
5650,7,62,1,2024-09-19
5651,3,66,2,2024-08-03
5652,5,73,0,2024-10-09
5653,4,67,1,2025-02-17
5654,5,64,1,2025-03-17
5655,3,60,1,2024-10-26
5656,3,86,2,2025-07-21
5657,6,54,2,2024-12-30
5658,1,60,3,2026-03-15
5659,3,91,1,2024-03-09
5660,1,66,0,2025-01-22
5661,2,58,1,2025-08-13
5662,4,72,1,2023-11-07
5663,2,64,0,2024-12-01
5664,3,45,0,2024-01-28
5665,2,64,2,2024-05-20
5666,2,43,2,2025-02-10
5667,4,96,2,2024-11-04
5668,1,64,1,2024-06-07
5669,2,41,2,2024-08-06
5670,2,52,0,2024-11-10
5671,2,75,1,2025-04-08
5672,1,38,1,2023-10-12
5673,2,100,0,2026-01-21
5674,5,30,0,2025-01-08
5675,4,78,0,2024-08-21
5676,4,50,1,2024-06-04
5677,3,43,4,2024-06-19
5678,3,70,0,2024-06-27
5679,0,50,1,2025-10-28
5680,2,91,1,2025-07-28
5681,1,31,0,2026-03-15
5682,1,71,1,2026-03-21
5683,5,54,1,2025-02-04
5684,3,65,0,2023-06-06
5685,1,70,0,2026-02-16
5686,4,25,0,2024-02-04
5687,5,64,1,2024-05-16
5688,2,81,1,2024-01-17
5689,1,69,0,2024-05-17
5690,4,52,0,2025-03-27
5691,5,31,2,2025-11-10
5692,5,70,0,2024-10-09
5693,2,97,2,2024-01-10
5694,5,73,1,2024-04-01
5695,4,83,2,2025-06-17
5696,4,78,4,2025-01-31
5697,3,52,1,2023-08-04
5698,0,61,0,2025-11-26
5699,5,77,0,2024-12-24
5700,2,28,0,2025-04-22
5701,5,73,1,2026-05-27
5702,5,85,0,2025-11-17
5703,2,58,0,2024-03-19
5704,5,76,2,2025-01-31
5705,5,48,1,2026-03-06
5706,2,60,1,2025-02-27
5707,6,54,1,2024-05-18
5708,2,69,0,2025-08-01
5709,3,57,1,2025-01-24
5710,3,26,0,2024-06-29
5711,6,45,1,2024-07-20
5712,6,98,0,2024-11-25
5713,2,71,2,2025-08-17
5714,1,18,1,2024-05-10
5715,4,84,1,2024-06-05
5716,3,36,2,2023-08-04
5717,2,77,0,2024-01-17
5718,4,85,0,2025-05-12
5719,1,62,2,2025-12-17
5720,3,40,2,2025-07-28
5721,2,45,0,2025-04-19
5722,2,72,0,2024-12-15
5723,5,37,2,2025-06-26
5724,2,48,3,2024-09-03
5725,1,70,1,2024-11-15
5726,3,46,3,2025-01-02
5727,0,88,2,2025-09-24
5728,3,39,2,2025-02-21
5729,3,0,0,2023-08-26
5730,1,44,1,2026-01-15
5731,1,66,1,2025-10-27
5732,3,77,3,2023-06-10
5733,6,51,0,2024-03-26
5734,3,54,0,2025-08-07
5735,4,59,2,2025-06-07
5736,4,94,1,2023-11-13
5737,2,67,1,2026-02-02
5738,2,50,1,2024-10-12
5739,2,100,2,2023-02-06
5740,1,60,0,2025-11-09
5741,3,18,0,2025-06-05
5742,2,32,0,2024-11-06
5743,3,71,3,2024-10-22
5744,1,24,1,2025-10-07
5745,3,69,2,2025-05-28
5746,5,44,1,2024-02-17
5747,2,83,1,2025-04-20
5748,1,63,1,2024-09-26
5749,1,27,0,2025-08-06
5750,6,78,4,2024-02-29
5751,7,87,1,2024-08-14
5752,0,34,0,2025-02-17
5753,0,43,4,2024-09-11
5754,1,70,0,2025-09-13
5755,1,73,1,2025-01-27
5756,3,100,0,2025-03-27
5757,4,77,1,2024-02-16
5758,3,100,2,2025-01-26
5759,3,60,1,2024-08-26
5760,2,67,0,2024-08-26
5761,5,48,0,2025-06-13
5762,3,49,0,2024-11-11
5763,5,62,2,2024-01-11
5764,2,48,2,2025-05-24
5765,2,8,1,2025-04-29
5766,1,46,1,2024-10-27
5767,4,81,0,2024-08-27
5768,4,61,1,2024-02-03
5769,2,61,2,2024-03-20
5770,2,44,4,2023-11-18
5771,5,66,1,2025-07-27
5772,3,93,1,2023-11-03
5773,2,88,1,2024-12-26
5774,4,67,0,2024-11-25
5775,4,42,1,2024-11-15
5776,0,95,0,2025-08-12
5777,7,81,0,2024-01-11
5778,5,30,0,2024-11-28
5779,2,24,1,2026-03-30
5780,2,31,2,2024-03-30
